,PRIM_STATE,AREA_NAME,OCC_TITLE,OCC_GROUP,A_MEAN
57920,KY,"Bowling Green, KY",Instructional Coordinators,detailed,"52,640"
57921,KY,"Bowling Green, KY",Teacher Assistants,detailed,"24,500"
57922,KY,"Bowling Green, KY","Education, Training, and Library Workers, All Other",detailed,"40,450"
57924,KY,"Bowling Green, KY",Graphic Designers,detailed,"34,720"
57925,KY,"Bowling Green, KY",Merchandise Displayers and Window Trimmers,detailed,"27,350"
57926,KY,"Bowling Green, KY",Producers and Directors,detailed,"41,920"
57927,KY,"Bowling Green, KY",Coaches and Scouts,detailed,"48,710"
57928,KY,"Bowling Green, KY",Radio and Television Announcers,detailed,"21,090"
57929,KY,"Bowling Green, KY",Reporters and Correspondents,detailed,"25,640"
57930,KY,"Bowling Green, KY",Public Relations Specialists,detailed,"47,910"
57931,KY,"Bowling Green, KY",Editors,detailed,"27,750"
57932,KY,"Bowling Green, KY",Broadcast Technicians,detailed,"27,660"
57933,KY,"Bowling Green, KY",Photographers,detailed,"34,880"
57935,KY,"Bowling Green, KY",Pharmacists,detailed,"120,080"
57936,KY,"Bowling Green, KY",Family and General Practitioners,detailed,"208,960"
57937,KY,"Bowling Green, KY",Surgeons,detailed,#
57938,KY,"Bowling Green, KY","Physicians and Surgeons, All Other",detailed,"259,000"
57939,KY,"Bowling Green, KY",Occupational Therapists,detailed,"84,610"
57940,KY,"Bowling Green, KY",Physical Therapists,detailed,"87,840"
57941,KY,"Bowling Green, KY",Respiratory Therapists,detailed,"46,050"
57942,KY,"Bowling Green, KY",Speech-Language Pathologists,detailed,"78,080"
57943,KY,"Bowling Green, KY",Veterinarians,detailed,*
57944,KY,"Bowling Green, KY",Registered Nurses,detailed,"57,610"
57945,KY,"Bowling Green, KY",Nurse Practitioners,detailed,"93,120"
57946,KY,"Bowling Green, KY",Medical and Clinical Laboratory Technologists,detailed,"56,510"
57947,KY,"Bowling Green, KY",Medical and Clinical Laboratory Technicians,detailed,"36,460"
57948,KY,"Bowling Green, KY",Dental Hygienists,detailed,"54,910"
57949,KY,"Bowling Green, KY",Cardiovascular Technologists and Technicians,detailed,"48,490"
57950,KY,"Bowling Green, KY",Diagnostic Medical Sonographers,detailed,"59,420"
57951,KY,"Bowling Green, KY",Radiologic Technologists,detailed,"48,980"
57952,KY,"Bowling Green, KY",Emergency Medical Technicians and Paramedics,detailed,"30,430"
57953,KY,"Bowling Green, KY",Pharmacy Technicians,detailed,"26,580"
57954,KY,"Bowling Green, KY",Surgical Technologists,detailed,"36,190"
57955,KY,"Bowling Green, KY",Licensed Practical and Licensed Vocational Nurses,detailed,"37,290"
57956,KY,"Bowling Green, KY",Medical Records and Health Information Technicians,detailed,"34,330"
57957,KY,"Bowling Green, KY","Opticians, Dispensing",detailed,"37,290"
57958,KY,"Bowling Green, KY","Health Technologists and Technicians, All Other",detailed,"41,690"
57959,KY,"Bowling Green, KY",Athletic Trainers,detailed,"41,100"
57961,KY,"Bowling Green, KY",Home Health Aides,detailed,"23,390"
57962,KY,"Bowling Green, KY",Nursing Assistants,detailed,"22,880"
57963,KY,"Bowling Green, KY",Physical Therapist Assistants,detailed,"58,210"
57964,KY,"Bowling Green, KY",Massage Therapists,detailed,"42,080"
57965,KY,"Bowling Green, KY",Dental Assistants,detailed,"31,410"
57966,KY,"Bowling Green, KY",Medical Assistants,detailed,"28,370"
