,PRIM_STATE,AREA_NAME,OCC_TITLE,OCC_GROUP,A_MEAN
127439,TN,"Chattanooga, TN-GA",Mechanical Engineers,detailed,"87,800"
127440,TN,"Chattanooga, TN-GA","Engineers, All Other",detailed,"91,430"
127441,TN,"Chattanooga, TN-GA",Architectural and Civil Drafters,detailed,"51,920"
127442,TN,"Chattanooga, TN-GA",Electrical and Electronics Drafters,detailed,"48,800"
127443,TN,"Chattanooga, TN-GA",Mechanical Drafters,detailed,"55,690"
127444,TN,"Chattanooga, TN-GA","Drafters, All Other",detailed,"45,970"
127445,TN,"Chattanooga, TN-GA",Civil Engineering Technicians,detailed,"46,890"
127446,TN,"Chattanooga, TN-GA",Electrical and Electronics Engineering Technicians,detailed,"60,250"
127447,TN,"Chattanooga, TN-GA",Environmental Engineering Technicians,detailed,"44,300"
127448,TN,"Chattanooga, TN-GA",Industrial Engineering Technicians,detailed,"50,800"
127449,TN,"Chattanooga, TN-GA",Mechanical Engineering Technicians,detailed,"52,060"
127450,TN,"Chattanooga, TN-GA","Engineering Technicians, Except Drafters, All Other",detailed,"57,320"
127451,TN,"Chattanooga, TN-GA",Surveying and Mapping Technicians,detailed,"42,060"
127453,TN,"Chattanooga, TN-GA","Medical Scientists, Except Epidemiologists",detailed,"73,280"
127454,TN,"Chattanooga, TN-GA",Chemists,detailed,"68,640"
127455,TN,"Chattanooga, TN-GA","Environmental Scientists and Specialists, Including Health",detailed,"80,280"
127456,TN,"Chattanooga, TN-GA","Clinical, Counseling, and School Psychologists",detailed,"80,830"
127457,TN,"Chattanooga, TN-GA",Urban and Regional Planners,detailed,"44,510"
127458,TN,"Chattanooga, TN-GA",Chemical Technicians,detailed,"44,790"
127460,TN,"Chattanooga, TN-GA",Substance Abuse and Behavioral Disorder Counselors,detailed,"37,800"
127461,TN,"Chattanooga, TN-GA","Educational, Guidance, School, and Vocational Counselors",detailed,"50,110"
127462,TN,"Chattanooga, TN-GA",Mental Health Counselors,detailed,"25,220"
127463,TN,"Chattanooga, TN-GA",Rehabilitation Counselors,detailed,"22,270"
127464,TN,"Chattanooga, TN-GA","Counselors, All Other",detailed,"35,100"
127465,TN,"Chattanooga, TN-GA","Child, Family, and School Social Workers",detailed,"40,160"
127466,TN,"Chattanooga, TN-GA",Healthcare Social Workers,detailed,"48,470"
127467,TN,"Chattanooga, TN-GA",Mental Health and Substance Abuse Social Workers,detailed,"37,430"
127468,TN,"Chattanooga, TN-GA","Social Workers, All Other",detailed,"45,440"
127469,TN,"Chattanooga, TN-GA",Health Educators,detailed,"42,760"
127470,TN,"Chattanooga, TN-GA",Probation Officers and Correctional Treatment Specialists,detailed,"38,200"
127471,TN,"Chattanooga, TN-GA",Social and Human Service Assistants,detailed,"25,810"
127472,TN,"Chattanooga, TN-GA",Community Health Workers,detailed,"32,710"
127473,TN,"Chattanooga, TN-GA","Community and Social Service Specialists, All Other",detailed,"38,170"
127474,TN,"Chattanooga, TN-GA",Clergy,detailed,"50,680"
127475,TN,"Chattanooga, TN-GA","Directors, Religious Activities and Education",detailed,"44,900"
127477,TN,"Chattanooga, TN-GA",Lawyers,detailed,"115,290"
127478,TN,"Chattanooga, TN-GA","Judges, Magistrate Judges, and Magistrates",detailed,"93,970"
127479,TN,"Chattanooga, TN-GA",Paralegals and Legal Assistants,detailed,"42,350"
127480,TN,"Chattanooga, TN-GA","Legal Support Workers, All Other",detailed,"48,020"
