,PRIM_STATE,AREA_NAME,OCC_TITLE,OCC_GROUP,A_MEAN
43619,IA,"Ames, IA",Veterinary Technologists and Technicians,detailed,"43,850"
43620,IA,"Ames, IA",Licensed Practical and Licensed Vocational Nurses,detailed,"40,960"
43621,IA,"Ames, IA","Opticians, Dispensing",detailed,"29,190"
43622,IA,"Ames, IA",Occupational Health and Safety Specialists,detailed,"68,300"
43624,IA,"Ames, IA",Nursing Assistants,detailed,"28,880"
43625,IA,"Ames, IA",Dental Assistants,detailed,"41,880"
43626,IA,"Ames, IA",Medical Assistants,detailed,"33,960"
43627,IA,"Ames, IA",Phlebotomists,detailed,"31,190"
43629,IA,"Ames, IA",First-Line Supervisors of Police and Detectives,detailed,"72,780"
43630,IA,"Ames, IA",Police and Sheriff's Patrol Officers,detailed,"59,620"
43632,IA,"Ames, IA",Chefs and Head Cooks,detailed,"48,680"
43633,IA,"Ames, IA",First-Line Supervisors of Food Preparation and Serving Workers,detailed,"27,260"
43634,IA,"Ames, IA","Cooks, Fast Food",detailed,"18,590"
43635,IA,"Ames, IA","Cooks, Institution and Cafeteria",detailed,"28,460"
43636,IA,"Ames, IA","Cooks, Restaurant",detailed,"20,280"
43637,IA,"Ames, IA",Food Preparation Workers,detailed,"22,230"
43638,IA,"Ames, IA",Bartenders,detailed,"17,390"
43639,IA,"Ames, IA","Combined Food Preparation and Serving Workers, Including Fast Food",detailed,"19,330"
43640,IA,"Ames, IA",Waiters and Waitresses,detailed,"19,740"
43641,IA,"Ames, IA","Food Servers, Nonrestaurant",detailed,"23,700"
43642,IA,"Ames, IA",Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,"19,560"
43643,IA,"Ames, IA",Dishwashers,detailed,"20,320"
43644,IA,"Ames, IA","Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,"17,840"
43646,IA,"Ames, IA",First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,"35,110"
43647,IA,"Ames, IA","First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,"36,340"
43648,IA,"Ames, IA","Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,"26,860"
43649,IA,"Ames, IA",Maids and Housekeeping Cleaners,detailed,"20,510"
43650,IA,"Ames, IA",Landscaping and Groundskeeping Workers,detailed,"25,720"
43652,IA,"Ames, IA",First-Line Supervisors of Personal Service Workers,detailed,"39,830"
43653,IA,"Ames, IA",Nonfarm Animal Caretakers,detailed,"35,650"
43654,IA,"Ames, IA",Amusement and Recreation Attendants,detailed,"19,960"
43655,IA,"Ames, IA","Hairdressers, Hairstylists, and Cosmetologists",detailed,"27,420"
43656,IA,"Ames, IA",Childcare Workers,detailed,"19,410"
43657,IA,"Ames, IA",Personal Care Aides,detailed,"23,270"
43658,IA,"Ames, IA",Fitness Trainers and Aerobics Instructors,detailed,"24,190"
