,PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,A_MEAN
129342,TN,28940,"Knoxville, TN",13-1075,Labor Relations Specialists,detailed,"52,400"
129343,TN,28940,"Knoxville, TN",13-1081,Logisticians,detailed,"60,920"
129344,TN,28940,"Knoxville, TN",13-1111,Management Analysts,detailed,"90,080"
129345,TN,28940,"Knoxville, TN",13-1121,"Meeting, Convention, and Event Planners",detailed,"39,670"
129346,TN,28940,"Knoxville, TN",13-1131,Fundraisers,detailed,"36,090"
129347,TN,28940,"Knoxville, TN",13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,"54,180"
129348,TN,28940,"Knoxville, TN",13-1151,Training and Development Specialists,detailed,"57,820"
129349,TN,28940,"Knoxville, TN",13-1161,Market Research Analysts and Marketing Specialists,detailed,"51,920"
129350,TN,28940,"Knoxville, TN",13-1199,"Business Operations Specialists, All Other",detailed,"62,220"
129351,TN,28940,"Knoxville, TN",13-2011,Accountants and Auditors,detailed,"66,920"
129352,TN,28940,"Knoxville, TN",13-2021,Appraisers and Assessors of Real Estate,detailed,"56,740"
129353,TN,28940,"Knoxville, TN",13-2031,Budget Analysts,detailed,"63,750"
129354,TN,28940,"Knoxville, TN",13-2041,Credit Analysts,detailed,"63,740"
129355,TN,28940,"Knoxville, TN",13-2051,Financial Analysts,detailed,"70,120"
129356,TN,28940,"Knoxville, TN",13-2052,Personal Financial Advisors,detailed,"72,630"
129357,TN,28940,"Knoxville, TN",13-2053,Insurance Underwriters,detailed,"73,360"
129358,TN,28940,"Knoxville, TN",13-2061,Financial Examiners,detailed,"79,860"
129359,TN,28940,"Knoxville, TN",13-2071,Credit Counselors,detailed,"37,190"
129360,TN,28940,"Knoxville, TN",13-2072,Loan Officers,detailed,"61,350"
129361,TN,28940,"Knoxville, TN",13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,"64,960"
129362,TN,28940,"Knoxville, TN",13-2082,Tax Preparers,detailed,"50,150"
129363,TN,28940,"Knoxville, TN",13-2099,"Financial Specialists, All Other",detailed,"70,280"
129364,TN,28940,"Knoxville, TN",15-0000,Computer and Mathematical Occupations,major,"65,420"
129365,TN,28940,"Knoxville, TN",15-1111,Computer and Information Research Scientists,detailed,"92,180"
129366,TN,28940,"Knoxville, TN",15-1121,Computer Systems Analysts,detailed,"77,650"
129367,TN,28940,"Knoxville, TN",15-1122,Information Security Analysts,detailed,"73,140"
129368,TN,28940,"Knoxville, TN",15-1131,Computer Programmers,detailed,"54,370"
129369,TN,28940,"Knoxville, TN",15-1132,"Software Developers, Applications",detailed,"81,920"
129370,TN,28940,"Knoxville, TN",15-1133,"Software Developers, Systems Software",detailed,"86,740"
129371,TN,28940,"Knoxville, TN",15-1134,Web Developers,detailed,"58,690"
129372,TN,28940,"Knoxville, TN",15-1141,Database Administrators,detailed,"74,980"
129373,TN,28940,"Knoxville, TN",15-1142,Network and Computer Systems Administrators,detailed,"72,310"
129374,TN,28940,"Knoxville, TN",15-1143,Computer Network Architects,detailed,"95,480"
129375,TN,28940,"Knoxville, TN",15-1151,Computer User Support Specialists,detailed,"39,880"
129376,TN,28940,"Knoxville, TN",15-1152,Computer Network Support Specialists,detailed,"57,030"
129377,TN,28940,"Knoxville, TN",15-1199,"Computer Occupations, All Other",detailed,"63,170"
129378,TN,28940,"Knoxville, TN",15-2031,Operations Research Analysts,detailed,"68,380"
129379,TN,28940,"Knoxville, TN",15-2041,Statisticians,detailed,"51,040"
