,PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,A_MEAN
27763,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",47-5021,"Earth Drillers, Except Oil and Gas",detailed,"44,440"
27764,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",47-5031,"Explosives Workers, Ordnance Handling Experts, and Blasters",detailed,"53,920"
27765,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",47-5051,"Rock Splitters, Quarry",detailed,"36,840"
27766,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",47-5081,Helpers--Extraction Workers,detailed,"29,900"
27767,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-0000,"Installation, Maintenance, and Repair Occupations",major,"52,970"
27768,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,"72,260"
27769,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,"46,600"
27770,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",detailed,"59,330"
27771,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,"60,400"
27772,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-2091,Avionics Technicians,detailed,"60,090"
27773,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-2092,"Electric Motor, Power Tool, and Related Repairers",detailed,"43,670"
27774,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",detailed,"67,960"
27775,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,"68,550"
27776,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",detailed,"73,390"
27777,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",detailed,"34,880"
27778,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-2097,Electronic Home Entertainment Equipment Installers and Repairers,detailed,*
27779,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-2098,Security and Fire Alarm Systems Installers,detailed,"45,140"
27780,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-3011,Aircraft Mechanics and Service Technicians,detailed,"65,150"
27781,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-3021,Automotive Body and Related Repairers,detailed,"60,310"
27782,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-3022,Automotive Glass Installers and Repairers,detailed,"39,340"
27783,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-3023,Automotive Service Technicians and Mechanics,detailed,"49,060"
