,PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,A_MEAN
92308,NH,73050,"Dover-Durham, NH-ME",21-1023,Mental Health and Substance Abuse Social Workers,detailed,*
92309,NH,73050,"Dover-Durham, NH-ME",21-1093,Social and Human Service Assistants,detailed,"31,630"
92310,NH,73050,"Dover-Durham, NH-ME",21-1099,"Community and Social Service Specialists, All Other",detailed,"32,270"
92311,NH,73050,"Dover-Durham, NH-ME",23-0000,Legal Occupations,major,"69,550"
92312,NH,73050,"Dover-Durham, NH-ME",23-1011,Lawyers,detailed,"101,880"
92313,NH,73050,"Dover-Durham, NH-ME",23-2011,Paralegals and Legal Assistants,detailed,"40,350"
92314,NH,73050,"Dover-Durham, NH-ME",25-0000,"Education, Training, and Library Occupations",major,"55,290"
92315,NH,73050,"Dover-Durham, NH-ME",25-2011,"Preschool Teachers, Except Special Education",detailed,"30,640"
92316,NH,73050,"Dover-Durham, NH-ME",25-2012,"Kindergarten Teachers, Except Special Education",detailed,"43,850"
92317,NH,73050,"Dover-Durham, NH-ME",25-2021,"Elementary School Teachers, Except Special Education",detailed,"57,120"
92318,NH,73050,"Dover-Durham, NH-ME",25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,"53,650"
92319,NH,73050,"Dover-Durham, NH-ME",25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,"54,200"
92320,NH,73050,"Dover-Durham, NH-ME",25-2032,"Career/Technical Education Teachers, Secondary School",detailed,"54,770"
92321,NH,73050,"Dover-Durham, NH-ME",25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,"55,910"
92322,NH,73050,"Dover-Durham, NH-ME",25-2053,"Special Education Teachers, Middle School",detailed,"54,430"
92323,NH,73050,"Dover-Durham, NH-ME",25-2054,"Special Education Teachers, Secondary School",detailed,"50,240"
92324,NH,73050,"Dover-Durham, NH-ME",25-3021,Self-Enrichment Education Teachers,detailed,"48,270"
92325,NH,73050,"Dover-Durham, NH-ME",25-3097,"Teachers and Instructors, All Other, Except Substitute Teachers",detailed,"54,970"
92326,NH,73050,"Dover-Durham, NH-ME",25-3098,Substitute Teachers,detailed,"22,940"
92327,NH,73050,"Dover-Durham, NH-ME",25-4021,Librarians,detailed,"50,000"
92328,NH,73050,"Dover-Durham, NH-ME",25-4031,Library Technicians,detailed,"33,540"
92329,NH,73050,"Dover-Durham, NH-ME",25-9041,Teacher Assistants,detailed,"31,380"
92330,NH,73050,"Dover-Durham, NH-ME",25-9099,"Education, Training, and Library Workers, All Other",detailed,"65,490"
92331,NH,73050,"Dover-Durham, NH-ME",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"46,610"
92332,NH,73050,"Dover-Durham, NH-ME",27-1024,Graphic Designers,detailed,"41,160"
92333,NH,73050,"Dover-Durham, NH-ME",27-2022,Coaches and Scouts,detailed,"58,700"
92334,NH,73050,"Dover-Durham, NH-ME",27-3031,Public Relations Specialists,detailed,"50,570"
92335,NH,73050,"Dover-Durham, NH-ME",27-3041,Editors,detailed,"47,620"
92336,NH,73050,"Dover-Durham, NH-ME",27-3043,Writers and Authors,detailed,"44,610"
92337,NH,73050,"Dover-Durham, NH-ME",29-0000,Healthcare Practitioners and Technical Occupations,major,"88,900"
92338,NH,73050,"Dover-Durham, NH-ME",29-1021,"Dentists, General",detailed,"225,850"
92339,NH,73050,"Dover-Durham, NH-ME",29-1051,Pharmacists,detailed,"133,440"
92340,NH,73050,"Dover-Durham, NH-ME",29-1062,Family and General Practitioners,detailed,"209,210"
92341,NH,73050,"Dover-Durham, NH-ME",29-1067,Surgeons,detailed,#
92342,NH,73050,"Dover-Durham, NH-ME",29-1069,"Physicians and Surgeons, All Other",detailed,"246,210"
92343,NH,73050,"Dover-Durham, NH-ME",29-1071,Physician Assistants,detailed,"118,800"
92344,NH,73050,"Dover-Durham, NH-ME",29-1122,Occupational Therapists,detailed,"71,880"
92345,NH,73050,"Dover-Durham, NH-ME",29-1123,Physical Therapists,detailed,"81,370"
92346,NH,73050,"Dover-Durham, NH-ME",29-1127,Speech-Language Pathologists,detailed,"69,290"
92347,NH,73050,"Dover-Durham, NH-ME",29-1131,Veterinarians,detailed,"83,420"
92348,NH,73050,"Dover-Durham, NH-ME",29-1141,Registered Nurses,detailed,"63,370"
92349,NH,73050,"Dover-Durham, NH-ME",29-1171,Nurse Practitioners,detailed,"106,760"
92350,NH,73050,"Dover-Durham, NH-ME",29-2011,Medical and Clinical Laboratory Technologists,detailed,"66,170"
92351,NH,73050,"Dover-Durham, NH-ME",29-2012,Medical and Clinical Laboratory Technicians,detailed,"39,860"
92352,NH,73050,"Dover-Durham, NH-ME",29-2021,Dental Hygienists,detailed,"75,550"
92353,NH,73050,"Dover-Durham, NH-ME",29-2034,Radiologic Technologists,detailed,"60,500"
92354,NH,73050,"Dover-Durham, NH-ME",29-2041,Emergency Medical Technicians and Paramedics,detailed,"31,450"
92355,NH,73050,"Dover-Durham, NH-ME",29-2052,Pharmacy Technicians,detailed,"27,660"
92356,NH,73050,"Dover-Durham, NH-ME",29-2056,Veterinary Technologists and Technicians,detailed,"31,840"
92357,NH,73050,"Dover-Durham, NH-ME",29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,"47,020"
92358,NH,73050,"Dover-Durham, NH-ME",29-2071,Medical Records and Health Information Technicians,detailed,"40,780"
92359,NH,73050,"Dover-Durham, NH-ME",29-2081,"Opticians, Dispensing",detailed,"40,780"
92360,NH,73050,"Dover-Durham, NH-ME",29-9099,"Healthcare Practitioners and Technical Workers, All Other",detailed,"70,290"
92361,NH,73050,"Dover-Durham, NH-ME",31-0000,Healthcare Support Occupations,major,"32,550"
92362,NH,73050,"Dover-Durham, NH-ME",31-1014,Nursing Assistants,detailed,"28,850"
92363,NH,73050,"Dover-Durham, NH-ME",31-9091,Dental Assistants,detailed,"43,520"
92364,NH,73050,"Dover-Durham, NH-ME",31-9092,Medical Assistants,detailed,"33,990"
92365,NH,73050,"Dover-Durham, NH-ME",31-9094,Medical Transcriptionists,detailed,*
92366,NH,73050,"Dover-Durham, NH-ME",31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,"25,360"
92367,NH,73050,"Dover-Durham, NH-ME",31-9097,Phlebotomists,detailed,"38,940"
92368,NH,73050,"Dover-Durham, NH-ME",31-9099,"Healthcare Support Workers, All Other",detailed,"40,200"
92369,NH,73050,"Dover-Durham, NH-ME",33-0000,Protective Service Occupations,major,"45,440"
92370,NH,73050,"Dover-Durham, NH-ME",33-1012,First-Line Supervisors of Police and Detectives,detailed,"73,280"
92371,NH,73050,"Dover-Durham, NH-ME",33-1021,First-Line Supervisors of Fire Fighting and Prevention Workers,detailed,"62,060"
92372,NH,73050,"Dover-Durham, NH-ME",33-2011,Firefighters,detailed,"40,860"
92373,NH,73050,"Dover-Durham, NH-ME",33-3051,Police and Sheriff's Patrol Officers,detailed,"49,690"
92374,NH,73050,"Dover-Durham, NH-ME",33-9032,Security Guards,detailed,"31,150"
92375,NH,73050,"Dover-Durham, NH-ME",35-0000,Food Preparation and Serving Related Occupations,major,"21,640"
92376,NH,73050,"Dover-Durham, NH-ME",35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,"31,910"
92377,NH,73050,"Dover-Durham, NH-ME",35-2011,"Cooks, Fast Food",detailed,"20,490"
92378,NH,73050,"Dover-Durham, NH-ME",35-2012,"Cooks, Institution and Cafeteria",detailed,"29,970"
92379,NH,73050,"Dover-Durham, NH-ME",35-2014,"Cooks, Restaurant",detailed,"26,760"
92380,NH,73050,"Dover-Durham, NH-ME",35-2015,"Cooks, Short Order",detailed,"18,350"
92381,NH,73050,"Dover-Durham, NH-ME",35-2021,Food Preparation Workers,detailed,"23,620"
92382,NH,73050,"Dover-Durham, NH-ME",35-3011,Bartenders,detailed,"18,870"
92383,NH,73050,"Dover-Durham, NH-ME",35-3021,"Combined Food Preparation and Serving Workers, Including Fast Food",detailed,"18,790"
92384,NH,73050,"Dover-Durham, NH-ME",35-3022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",detailed,"18,050"
92385,NH,73050,"Dover-Durham, NH-ME",35-3031,Waiters and Waitresses,detailed,"21,060"
92386,NH,73050,"Dover-Durham, NH-ME",35-3041,"Food Servers, Nonrestaurant",detailed,"20,740"
92387,NH,73050,"Dover-Durham, NH-ME",35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,"18,030"
92388,NH,73050,"Dover-Durham, NH-ME",35-9021,Dishwashers,detailed,"18,740"
92389,NH,73050,"Dover-Durham, NH-ME",35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,"17,970"
92390,NH,73050,"Dover-Durham, NH-ME",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"26,620"
92391,NH,73050,"Dover-Durham, NH-ME",37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,"34,990"
92392,NH,73050,"Dover-Durham, NH-ME",37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,"42,860"
92393,NH,73050,"Dover-Durham, NH-ME",37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,"26,410"
92394,NH,73050,"Dover-Durham, NH-ME",37-2012,Maids and Housekeeping Cleaners,detailed,"20,490"
92395,NH,73050,"Dover-Durham, NH-ME",37-3011,Landscaping and Groundskeeping Workers,detailed,"28,790"
92396,NH,73050,"Dover-Durham, NH-ME",39-0000,Personal Care and Service Occupations,major,"25,670"
92397,NH,73050,"Dover-Durham, NH-ME",39-1021,First-Line Supervisors of Personal Service Workers,detailed,"33,350"
92398,NH,73050,"Dover-Durham, NH-ME",39-2021,Nonfarm Animal Caretakers,detailed,"21,010"
92399,NH,73050,"Dover-Durham, NH-ME",39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,"22,940"
92400,NH,73050,"Dover-Durham, NH-ME",39-9011,Childcare Workers,detailed,"20,830"
92401,NH,73050,"Dover-Durham, NH-ME",39-9021,Personal Care Aides,detailed,"21,190"
92402,NH,73050,"Dover-Durham, NH-ME",39-9031,Fitness Trainers and Aerobics Instructors,detailed,"32,960"
92403,NH,73050,"Dover-Durham, NH-ME",39-9032,Recreation Workers,detailed,"28,050"
92404,NH,73050,"Dover-Durham, NH-ME",39-9041,Residential Advisors,detailed,"36,070"
92405,NH,73050,"Dover-Durham, NH-ME",39-9099,"Personal Care and Service Workers, All Other",detailed,"20,430"
92406,NH,73050,"Dover-Durham, NH-ME",41-0000,Sales and Related Occupations,major,"39,210"
92407,NH,73050,"Dover-Durham, NH-ME",41-1011,First-Line Supervisors of Retail Sales Workers,detailed,"42,320"
92408,NH,73050,"Dover-Durham, NH-ME",41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,"79,080"
92409,NH,73050,"Dover-Durham, NH-ME",41-2011,Cashiers,detailed,"20,850"
92410,NH,73050,"Dover-Durham, NH-ME",41-2021,Counter and Rental Clerks,detailed,"29,970"
92411,NH,73050,"Dover-Durham, NH-ME",41-2022,Parts Salespersons,detailed,"31,930"
92412,NH,73050,"Dover-Durham, NH-ME",41-2031,Retail Salespersons,detailed,"27,680"
92413,NH,73050,"Dover-Durham, NH-ME",41-3021,Insurance Sales Agents,detailed,"60,640"
92414,NH,73050,"Dover-Durham, NH-ME",41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,"111,010"
92415,NH,73050,"Dover-Durham, NH-ME",41-3099,"Sales Representatives, Services, All Other",detailed,"55,910"
92416,NH,73050,"Dover-Durham, NH-ME",41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,"83,730"
92417,NH,73050,"Dover-Durham, NH-ME",41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,"80,780"
92418,NH,73050,"Dover-Durham, NH-ME",41-9041,Telemarketers,detailed,"28,740"
92419,NH,73050,"Dover-Durham, NH-ME",41-9099,"Sales and Related Workers, All Other",detailed,"24,920"
92420,NH,73050,"Dover-Durham, NH-ME",43-0000,Office and Administrative Support Occupations,major,"35,550"
92421,NH,73050,"Dover-Durham, NH-ME",43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,"53,310"
