,PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,A_MEAN
25813,CT,73450,"Hartford-West Hartford-East Hartford, CT",41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,"110,480"
25814,CT,73450,"Hartford-West Hartford-East Hartford, CT",41-3041,Travel Agents,detailed,"41,170"
25815,CT,73450,"Hartford-West Hartford-East Hartford, CT",41-3099,"Sales Representatives, Services, All Other",detailed,"63,760"
25816,CT,73450,"Hartford-West Hartford-East Hartford, CT",41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,"95,900"
25817,CT,73450,"Hartford-West Hartford-East Hartford, CT",41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,"76,410"
25818,CT,73450,"Hartford-West Hartford-East Hartford, CT",41-9011,Demonstrators and Product Promoters,detailed,"33,390"
25819,CT,73450,"Hartford-West Hartford-East Hartford, CT",41-9021,Real Estate Brokers,detailed,"99,920"
25820,CT,73450,"Hartford-West Hartford-East Hartford, CT",41-9022,Real Estate Sales Agents,detailed,"45,070"
25821,CT,73450,"Hartford-West Hartford-East Hartford, CT",41-9031,Sales Engineers,detailed,"91,940"
25822,CT,73450,"Hartford-West Hartford-East Hartford, CT",41-9041,Telemarketers,detailed,"27,940"
25823,CT,73450,"Hartford-West Hartford-East Hartford, CT",41-9099,"Sales and Related Workers, All Other",detailed,"61,220"
25824,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-0000,Office and Administrative Support Occupations,major,"42,430"
25825,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,"62,370"
25826,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-2011,"Switchboard Operators, Including Answering Service",detailed,"36,060"
25827,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-2021,Telephone Operators,detailed,"30,310"
25828,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-3011,Bill and Account Collectors,detailed,"42,490"
25829,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-3021,Billing and Posting Clerks,detailed,"42,870"
25830,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,"43,350"
25831,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-3051,Payroll and Timekeeping Clerks,detailed,"46,810"
25832,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-3061,Procurement Clerks,detailed,"41,260"
25833,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-3071,Tellers,detailed,"30,850"
25834,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-3099,"Financial Clerks, All Other",detailed,"38,210"
